#{"t_start": 1776437778.5549152, "env_id": "None"}
r,l,t,reached,grasp_success
299.556913,2,1232.352921,True,True
299.0,1,1232.943605,True,True
291.818762,8,1233.62861,True,True
299.0,1,1234.195217,True,True
299.0,1,1234.761287,True,True
299.0,1,1235.316525,True,True
299.23785,2,1235.918937,True,True
128.782542,61,1237.452902,True,True
299.0,1,1238.035062,True,True
299.252389,3,1238.650715,True,True
299.0,1,1239.218228,True,True
299.0,1,1239.810437,True,True
297.713872,4,1240.443369,True,True
300.453585,2,1241.042046,True,True
299.692913,2,1241.617436,True,True
299.475277,2,1242.202307,True,True
301.124068,2,1242.802278,True,True
300.567828,2,1243.399531,True,True
287.059637,6,1244.046614,True,True
300.364296,2,1244.634729,True,True
298.628245,2,1245.22962,True,True
299.0,1,1245.818104,True,True
299.578535,3,1246.435392,True,True
298.954287,3,1247.046943,True,True
299.0,1,1247.612035,True,True
299.0,1,1248.186424,True,True
299.476611,2,1248.775581,True,True
287.809378,5,1249.416065,True,True
-186.572623,100,1251.292035,False,False
299.403292,2,1251.896215,True,True
299.0,1,1252.466789,True,True
299.0,1,1253.040751,True,True
298.785514,4,1253.673159,True,True
299.0,1,1254.250663,True,True
299.466929,2,1254.831433,True,True
299.0,1,1255.417084,True,True
299.0,1,1255.992974,True,True
298.735996,2,1256.592615,True,True
299.0,1,1257.148534,True,True
299.0,1,1257.716349,True,True
299.572858,2,1258.293576,True,True
298.479935,3,1258.889947,True,True
282.069516,9,1259.584918,True,True
299.0,1,1260.16226,True,True
-152.764175,100,1262.069702,False,False
298.229155,3,1262.663412,True,True
-152.874459,100,1264.526868,False,False
298.464076,2,1265.11997,True,True
299.0,1,1265.713104,True,True
299.350604,2,1266.286408,True,True
294.680655,4,1266.906659,True,True
299.0,1,1267.472097,True,True
299.0,1,1268.04536,True,True
299.0,1,1268.637124,True,True
298.762536,2,1269.222501,True,True
-169.521797,100,1271.135035,False,False
297.632514,3,1271.744902,True,True
298.441018,2,1272.354117,True,True
298.442061,3,1272.942939,True,True
299.0,1,1273.518018,True,True
299.0,1,1274.144815,True,True
300.003246,2,1274.740047,True,True
299.0,1,1275.332546,True,True
298.761102,2,1275.932632,True,True
299.0,1,1276.534918,True,True
297.640111,3,1277.135636,True,True
298.344224,2,1277.721455,True,True
299.0,1,1278.302279,True,True
299.0,1,1278.874116,True,True
293.804626,7,1279.545708,True,True
221.122913,27,1280.52386,True,True
163.753825,54,1281.968207,True,True
299.0,1,1282.54533,True,True
299.507513,2,1283.135067,True,True
182.541965,46,1284.434514,True,True
299.0,1,1284.999959,True,True
-160.130412,100,1286.865866,False,False
298.738645,2,1287.442402,True,True
299.0,1,1288.029826,True,True
299.0,1,1288.620211,True,True
299.0,1,1289.198197,True,True
300.555173,2,1289.792397,True,True
298.764333,2,1290.383118,True,True
299.0,1,1290.957113,True,True
299.900219,3,1291.564678,True,True
299.0,1,1292.140653,True,True
299.71915,2,1292.73563,True,True
299.0,1,1293.31174,True,True
183.538654,48,1294.636218,True,True
298.751172,2,1295.222565,True,True
299.0,1,1295.804658,True,True
299.0,1,1296.382293,True,True
299.0,1,1296.9526,True,True
296.571029,5,1297.589355,True,True
298.423939,2,1298.180049,True,True
299.0,1,1298.764787,True,True
248.222402,22,1299.66492,True,True
-151.115668,100,1301.573074,False,False
299.0,1,1302.150461,True,True
299.434214,2,1302.735965,True,True
298.436098,2,1303.343799,True,True
299.0,1,1303.910155,True,True
298.940704,4,1304.538835,True,True
299.634475,3,1305.147058,True,True
295.019057,5,1305.765128,True,True
299.39377,2,1306.365448,True,True
299.0,1,1306.964287,True,True
298.690412,2,1307.547184,True,True
299.402219,2,1308.137286,True,True
300.385005,2,1308.739467,True,True
159.0,1,1309.305588,True,False
299.0,1,1309.87748,True,True
299.0,1,1310.444567,True,True
189.290367,38,1311.618341,True,True
300.238147,2,1312.214726,True,True
299.409811,2,1312.787817,True,True
296.492172,4,1313.412543,True,True
299.0,1,1313.996603,True,True
299.0,1,1314.57413,True,True
299.0,1,1315.155793,True,True
-156.648005,100,1317.03609,False,False
299.736068,2,1317.611083,True,True
299.533882,2,1318.19413,True,True
299.0,1,1318.776225,True,True
137.26422,4,1319.673386,True,False
277.773916,9,1320.379957,True,True
-156.977716,100,1322.275761,False,False
299.0,1,1322.839804,True,True
299.595799,2,1323.445331,True,True
299.717546,3,1324.078241,True,True
299.0,1,1324.6471,True,True
299.544744,2,1325.216002,True,True
299.0,1,1325.786023,True,True
299.0,1,1326.36059,True,True
299.513032,2,1326.967442,True,True
299.0,1,1327.552949,True,True
299.0,1,1328.144364,True,True
296.779438,3,1328.76364,True,True
299.842824,3,1329.374932,True,True
299.0,1,1329.961901,True,True
297.320698,3,1330.550805,True,True
299.0,1,1331.135635,True,True
221.82459,37,1332.275619,True,True
60.238806,98,1334.406708,True,True
298.760533,2,1334.997065,True,True
-161.978683,100,1336.817822,False,False
299.0,1,1337.385095,True,True
299.0,1,1337.947881,True,True
299.441216,3,1338.578168,True,True
299.0,1,1339.154248,True,True
299.0,1,1339.728337,True,True
-160.611967,100,1341.609753,False,False
298.765863,2,1342.204647,True,True
298.429329,2,1342.789898,True,True
299.0,1,1343.357672,True,True
299.0,1,1343.920559,True,True
298.456694,2,1344.508416,True,True
229.98253,31,1345.553615,True,True
299.0,1,1346.126514,True,True
298.727354,2,1346.718701,True,True
297.314979,4,1347.311919,True,True
299.0,1,1347.867036,True,True
291.930885,6,1348.524859,True,True
299.573781,2,1349.110889,True,True
299.517359,2,1349.649823,True,True
299.0,1,1350.224858,True,True
299.0,1,1350.799129,True,True
299.0,1,1351.370753,True,True
298.817487,3,1352.014824,True,True
299.481095,3,1352.623191,True,True
299.0,1,1353.207561,True,True
299.594017,2,1353.797568,True,True
300.48446,2,1354.399439,True,True
295.389239,5,1355.037298,True,True
-136.619004,100,1356.898753,False,False
299.0,1,1357.467835,True,True
299.0,1,1358.038987,True,True
299.0,1,1358.615654,True,True
99.675662,84,1360.526156,True,True
299.0,1,1361.109664,True,True
299.0,1,1361.675855,True,True
185.801882,55,1363.121009,True,True
299.379902,2,1363.70561,True,True
298.706441,2,1364.285168,True,True
299.0,1,1364.900943,True,True
297.202246,3,1365.516491,True,True
299.0,1,1366.081848,True,True
299.0,1,1366.660233,True,True
299.955105,2,1367.278106,True,True
299.0,1,1367.852153,True,True
298.395729,2,1368.437182,True,True
94.613147,80,1370.26951,True,True
299.0,1,1370.842093,True,True
299.0,1,1371.404513,True,True
299.0,1,1371.975523,True,True
298.365324,3,1372.570446,True,True
299.0,1,1373.149492,True,True
238.26027,30,1374.199132,True,True
299.497459,2,1374.792053,True,True
